task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1533	7b/be6923	16225841749540728723	PHANTOMPEAKQUALTOOLS (mp353-D9-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:24:37.891	16m 56s	13m 21s	70.6%	1.6 GB	2.1 GB	13.5 GB	11.7 GB
1618	9d/94be76	18191748759390457802	BIGWIG (mp41-OCIAML2-CEBPA_R1)	COMPLETED	0	2020-11-08 02:30:09.782	11m 28s	7m 25s	126.9%	1.9 GB	1.9 GB	11.4 GB	6.7 GB
1650	fb/f9dcb3	14914455443950025148	MACS2_ANNOTATE (mp592-MONOMAC1-H3K27ac_R1 vs mp609-MONOMAC1-INPUT_R1)	COMPLETED	0	2020-11-08 02:31:46.786	9m 53s	5m 15s	100.0%	2.6 GB	2.6 GB	1.7 GB	379.9 MB
1653	e4/d3fafa	17035388236936350532	MACS2_ANNOTATE (mp205-OCIAML3-H3K27ac_R1 vs mp314-OCIAML3-INPUT_R1)	COMPLETED	0	2020-11-08 02:32:33.189	9m 7s	4m 28s	99.9%	2.5 GB	2.5 GB	1.6 GB	369.7 MB
1444	60/4b8a64	14066520812165628269	PRESEQ (db44-MV411-IGG_R1)	COMPLETED	0	2020-11-08 02:21:48.661	19m 58s	16m 31s	100.1%	13 MB	246.1 MB	2.7 GB	465.9 KB
1551	c1/fa1aef	18200567034842038312	PHANTOMPEAKQUALTOOLS (mp352-D0-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:25:50.299	15m 58s	12m 38s	74.6%	1.7 GB	2.1 GB	13.5 GB	11.8 GB
1530	1b/58b310	18336110671466374175	PLOTPROFILE (mp609-MONOMAC1-INPUT_R1)	COMPLETED	0	2020-11-08 02:24:11.453	17m 48s	15m 10s	805.9%	3.6 GB	4.5 GB	3.5 GB	1.3 GB
1531	5a/7111b7	12794154814380635551	PLOTPROFILE (mp53-HL60-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:24:12.365	17m 49s	15m 9s	802.2%	3.6 GB	4.5 GB	3.7 GB	1.3 GB
1671	eb/c242a8	4357339651521943465	MACS2_ANNOTATE (mp195-OCIAML3-H3K27ac_R1 vs mp314-OCIAML3-INPUT_R1)	COMPLETED	0	2020-11-08 02:34:03.913	8m 2s	4m 37s	99.8%	2.5 GB	2.5 GB	1.6 GB	365.7 MB
1672	8b/c456bb	1962462044531811565	MACS2_ANNOTATE (mp186-NOMO1-H3K27ac_R1 vs mp101-NOMO1-INPUT_R1)	COMPLETED	0	2020-11-08 02:34:07.839	7m 59s	4m 38s	100.0%	2.6 GB	2.6 GB	1.7 GB	384.4 MB
1319	c3/9a49a6	10914819069861888584	MERGED_BAM_FILTER (mp757-F36P-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:18:44.419	23m 28s	18m 49s	126.3%	20.9 MB	28.9 MB	12.9 GB	5 GB
1592	24/195bef	8799080041076006211	BIGWIG (mp351-D0-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:29:07.988	13m 8s	10m 6s	129.9%	1.9 GB	1.9 GB	17.6 GB	11.5 GB
1629	f9/bf21fb	7962558130830641759	PHANTOMPEAKQUALTOOLS (mp171-M6-PU1_R1)	COMPLETED	0	2020-11-08 02:30:21.669	11m 56s	8m 41s	72.4%	1.2 GB	1.7 GB	9.2 GB	7.9 GB
1683	d3/fcaf42	13146077502286072188	PICARD_METRICS (mp718-MV411-IRF2BP2_R1)	COMPLETED	0	2020-11-08 02:35:27.014	6m 55s	2m 20s	109.5%	1 GB	39.3 GB	4.3 GB	675 KB
1574	46/d9701a	2937848129540611403	PLOTPROFILE (mp611-P31FUJ-INPUT_R1)	COMPLETED	0	2020-11-08 02:27:59.732	14m 29s	11m 45s	875.9%	3.6 GB	4.5 GB	3.6 GB	1.3 GB
1643	85/cef304	18292858291663120957	PRESEQ (mp35-D9-INPUT_R1)	COMPLETED	0	2020-11-08 02:31:34.324	10m 58s	7m 11s	100.1%	17.2 MB	250.1 MB	3.4 GB	502.8 KB
1669	65/4762de	2112460007153142024	PICARD_METRICS (mp759-SHI1-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:33:59.492	8m 35s	4m 3s	105.3%	1.4 GB	39.3 GB	5.1 GB	678.6 KB
1675	0c/f7ca36	5873519283439411322	MACS2_ANNOTATE (mp196-MONOMAC6-H3K27ac_R1 vs mp315-MONOMAC6-INPUT_R1)	COMPLETED	0	2020-11-08 02:34:33.826	8m 1s	4m 36s	100.0%	2.6 GB	2.6 GB	1.7 GB	379.9 MB
1508	1e/9dd5fe	15839464409257687247	PRESEQ (mp631-SKNO1-PU1_R1)	COMPLETED	0	2020-11-08 02:23:55.264	18m 46s	14m 46s	100.1%	9.9 MB	243.6 MB	3.7 GB	470.4 KB
1577	64/e102d3	10343788568871021524	PLOTPROFILE (mp314-OCIAML3-INPUT_R1)	COMPLETED	0	2020-11-08 02:28:04.578	14m 39s	11m 55s	859.1%	3.5 GB	4.4 GB	3.6 GB	1.3 GB
1624	48/190a9a	6574553760780165346	BIGWIG (db33-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:30:15.229	12m 31s	9m 27s	129.5%	1.9 GB	1.9 GB	16.2 GB	10.6 GB
1674	3e/c55fe8	14463103275668006554	MACS2_ANNOTATE (mp217-HEL-H3K27ac_R1 vs mp610-HEL9217-INPUT_R1)	COMPLETED	0	2020-11-08 02:34:27.800	8m 31s	4m 46s	100.0%	2.6 GB	2.6 GB	1.7 GB	383.6 MB
1676	31/863ac0	307490093285945964	MACS2_ANNOTATE (mp428-MV411-PU1_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:34:39.069	8m 20s	4m 52s	99.9%	2.7 GB	2.8 GB	1.7 GB	409.8 MB
1682	8d/b36be5	2700829772727303211	MACS2_ANNOTATE (mp112-MV411-CEBPA_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:35:06.132	7m 54s	4m 34s	100.0%	2.5 GB	2.5 GB	1.6 GB	362.2 MB
1557	5e/3eb080	472541233126596538	PLOTPROFILE (mp48-MOLM13-H3K27ac_R1)	FAILED	14	2020-11-08 02:26:00.153	17m 6s	15m 55s	-	-	-	-	-
1597	73/4ae9cc	18042556306725446550	BIGWIG (mp612-PLB985-INPUT_R1)	COMPLETED	0	2020-11-08 02:29:10.170	13m 57s	10m 48s	130.1%	1.9 GB	1.9 GB	19.4 GB	12.8 GB
1691	c6/85da73	5091385025880848570	MACS2_ANNOTATE (mp593-HEL9217-H3K27ac_R1 vs mp610-HEL9217-INPUT_R1)	COMPLETED	0	2020-11-08 02:35:58.988	7m 13s	3m 38s	100.0%	2.6 GB	2.6 GB	1.7 GB	387.9 MB
1697	01/daa028	14538824331630558902	MACS2_ANNOTATE (mp50-OCIAML2-H3K27ac_R1 vs mp24-OCIAML2-INPUT_R1)	COMPLETED	0	2020-11-08 02:36:45.001	6m 28s	2m 59s	99.9%	2.6 GB	2.7 GB	1.7 GB	394.1 MB
1646	d1/cf36d1	17606836882086753182	BIGWIG (mp591-MONOMAC1-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:31:37.510	11m 44s	8m 28s	132.0%	1.9 GB	1.9 GB	17.8 GB	11.7 GB
1687	e9/779c4a	7288742896007101133	PLOTFINGERPRINT (mp718-MV411-IRF2BP2_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:35:25.904	7m 58s	4m 16s	648.4%	1.3 GB	4.8 GB	94.9 GB	28.8 MB
1404	df/f3f7d6	11714646140450565472	MERGED_BAM_FILTER (mp734-MV411_DMSO-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:20:43.286	22m 47s	18m 7s	125.5%	21.6 MB	29.7 MB	13.1 GB	4.9 GB
1559	f6/1d797c	10790201355241810103	PLOTPROFILE (mp293-MV411-H3K79me2_R1)	COMPLETED	0	2020-11-08 02:26:02.832	17m 39s	15m 1s	814.4%	3.6 GB	4.5 GB	3.7 GB	1.2 GB
1564	dc/854ff8	12397785891986470220	PLOTPROFILE (mp213-U937-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:26:10.282	17m 32s	15m 6s	810.9%	3.6 GB	4.6 GB	3.6 GB	1.3 GB
1678	61/32da8c	9364827608990778541	PICARD_METRICS (mp326-DFAM71927V3-INPUT_R1)	COMPLETED	0	2020-11-08 02:34:52.822	8m 54s	4m 7s	105.1%	1.4 GB	39.3 GB	5.4 GB	683.5 KB
1501	20/84c543	15301553502012107185	MACS2 (mp430-MV411-IRF2BP2_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:23:38.765	20m 15s	16m	111.0%	1.7 GB	1.9 GB	10.2 GB	6.1 GB
1527	c7/35a4f3	15662771783044043001	MACS2 (mp577-MV411-SMC1_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:24:06.319	19m 50s	16m	109.6%	1.7 GB	1.9 GB	10.7 GB	6.3 GB
1598	52/7e41da	466739617461386598	MACS2 (mp597-PLB985-H3K27ac_R1 vs mp612-PLB985-INPUT_R1)	COMPLETED	0	2020-11-08 02:29:11.439	14m 48s	11m 24s	106.7%	1.9 GB	2.1 GB	11.1 GB	6.7 GB
1619	45/a8a19d	2481780849592503855	PHANTOMPEAKQUALTOOLS (mp41-OCIAML2-CEBPA_R1)	COMPLETED	0	2020-11-08 02:30:09.337	13m 52s	10m 25s	78.6%	1.2 GB	1.6 GB	15 GB	12.8 GB
1602	29/6d2184	10402623070209095143	PHANTOMPEAKQUALTOOLS (mp702-MV411_DMSO-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:29:13.924	15m 18s	12m 12s	75.1%	1.7 GB	2.1 GB	14.6 GB	12.8 GB
1685	0a/777fe4	6244287002579477164	BIGWIG (mp718-MV411-IRF2BP2_R1)	COMPLETED	0	2020-11-08 02:35:25.056	9m 12s	6m 2s	129.1%	1.9 GB	1.9 GB	10 GB	6.4 GB
1517	24/cda253	5768447606152316834	MACS2 (mp136-MV411-H3K27ac_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:24:00.520	20m 44s	16m 43s	110.9%	1.7 GB	2 GB	11.6 GB	6.7 GB
1681	5b/1bd014	4829464036632919571	MACS2_ANNOTATE (mp58-KG1-H3K27ac_R1 vs mp309-KG1-INPUT_R1)	COMPLETED	0	2020-11-08 02:35:04.035	9m 47s	5m 17s	100.0%	2.6 GB	2.6 GB	1.7 GB	389 MB
1694	03/d7a4e8	14671012899980233604	MACS2_ANNOTATE (mp197-SKNO1-H3K27ac_R1 vs mp316-SKNO1-INPUT_R1)	COMPLETED	0	2020-11-08 02:36:24.040	8m 28s	4m 45s	100.0%	2.6 GB	2.6 GB	1.7 GB	390.1 MB
1695	64/8a6fe4	17249836290739045358	MACS2_ANNOTATE (mp206-MONOMAC6-H3K27ac_R1 vs mp315-MONOMAC6-INPUT_R1)	COMPLETED	0	2020-11-08 02:36:26.378	8m 27s	4m 37s	99.9%	2.6 GB	2.6 GB	1.7 GB	377.5 MB
1513	ca/2f48cd	8389791160783431333	MACS2 (mp137-MV411-H3K4me1_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:23:58.042	21m 1s	17m 13s	111.1%	1.8 GB	2 GB	12 GB	7 GB
1523	41/2f0e3c	4641057584296035224	MACS2 (mp203-NB4-H3K27ac_R1 vs mp312-NB4-INPUT_R1)	COMPLETED	0	2020-11-08 02:24:04.252	20m 57s	16m 40s	115.5%	1.6 GB	1.9 GB	11.1 GB	6.6 GB
1570	3a/6d69c2	17008336268569181323	PLOTPROFILE (mp598-PLB985-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:26:49.261	18m 16s	15m 26s	800.5%	3.6 GB	4.5 GB	3.7 GB	1.3 GB
1628	da/916241	961428500488716654	PLOTPROFILE (mp50-OCIAML2-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:30:21.156	14m 47s	11m 52s	860.8%	3.6 GB	4.5 GB	3.7 GB	1.3 GB
1661	b3/49f9ff	1992293234654799687	BIGWIG (mp777-MONOMAC1-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:33:00.081	12m 10s	8m 49s	131.3%	1.9 GB	1.9 GB	18.1 GB	11.6 GB
1726	ab/4443cc	3960038108792020225	MACS2_ANNOTATE (mp56-Kasumi1-H3K27ac_R1 vs mp310-Kasumi1-INPUT_R1)	COMPLETED	0	2020-11-08 02:38:58.922	6m 15s	2m 58s	99.9%	2.6 GB	2.6 GB	1.7 GB	383 MB
1558	8f/5757c8	939489858426691563	PLOTPROFILE (mp356-M6-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:26:01.242	19m 17s	16m 23s	796.4%	3.6 GB	4.5 GB	3.7 GB	1.3 GB
1568	3c/d56a30	12094270322514791854	PLOTPROFILE (db43-MV411-IGG_R1)	COMPLETED	0	2020-11-08 02:26:27.547	18m 52s	16m 3s	863.0%	3.6 GB	4.5 GB	3.4 GB	1.2 GB
1698	5b/8a7013	9121775274644768310	MACS2_ANNOTATE (mp73-U937-H3K27ac_R1 vs mp100-U937-INPUT_R1)	COMPLETED	0	2020-11-08 02:36:46.646	8m 38s	4m 45s	100.0%	2.6 GB	2.6 GB	1.7 GB	387.7 MB
1702	39/73a965	1055338093239583213	MACS2_ANNOTATE (mp216-SKNO1-H3K27ac_R1 vs mp316-SKNO1-INPUT_R1)	COMPLETED	0	2020-11-08 02:37:10.576	8m 15s	4m 35s	100.0%	2.5 GB	2.6 GB	1.7 GB	373 MB
1704	04/03cc4c	14710489067577026778	MACS2_ANNOTATE (mp48-MOLM13-H3K27ac_R1 vs mp311-MOLM13-INPUT_R1)	COMPLETED	0	2020-11-08 02:37:14.206	8m 11s	4m 41s	99.9%	2.7 GB	2.7 GB	1.7 GB	397.7 MB
1705	4b/f0b532	9432287620105075047	MACS2_ANNOTATE (mp293-MV411-H3K79me2_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:37:16.678	8m 9s	4m 39s	100.0%	2.6 GB	2.6 GB	1.7 GB	386.5 MB
1733	17/8001fc	682866278936766289	PLOTFINGERPRINT (mp631-SKNO1-PU1_R1 vs mp316-SKNO1-INPUT_R1)	COMPLETED	0	2020-11-08 02:39:20.803	6m 7s	2m 39s	775.3%	1.4 GB	4.8 GB	75.7 GB	33.6 MB
1538	50/e8edb6	16997050290004334178	MACS2 (mp435-MV411-MED1_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:24:39.824	20m 52s	16m 43s	111.0%	1.7 GB	2 GB	11.5 GB	6.7 GB
1560	ff/85c292	2572709153059489249	PLOTPROFILE (mp312-NB4-INPUT_R1)	COMPLETED	0	2020-11-08 02:26:05.664	19m 28s	16m 46s	835.4%	3.6 GB	4.5 GB	3.5 GB	1.3 GB
1634	56/52435f	11878555292074239295	PRESEQ (db52-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:30:48.034	14m 48s	10m 17s	100.1%	9.8 MB	243.6 MB	5.1 GB	481.8 KB
1728	3b/9aa0a9	16066766236473267293	MACS2_ANNOTATE (mp72-MV411-CEBPA_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:39:17.803	6m 31s	3m 3s	99.9%	2.6 GB	2.6 GB	1.7 GB	379.4 MB
1707	e1/b320bf	886110068707684246	MACS2_ANNOTATE (mp67-OCIAML2-H3K27ac_R1 vs mp24-OCIAML2-INPUT_R1)	COMPLETED	0	2020-11-08 02:37:36.040	8m 21s	4m 42s	100.0%	2.7 GB	2.7 GB	1.7 GB	398.2 MB
1684	fb/d792b1	7396356017868283238	PHANTOMPEAKQUALTOOLS (mp718-MV411-IRF2BP2_R1)	COMPLETED	0	2020-11-08 02:35:25.517	10m 41s	7m 43s	73.2%	1 GB	1.5 GB	9.8 GB	8.5 GB
1703	21/98eda7	4615167288704516623	MACS2_ANNOTATE (mp207-KG1-H3K27ac_R1 vs mp309-KG1-INPUT_R1)	COMPLETED	0	2020-11-08 02:37:11.758	8m 58s	4m 37s	99.9%	2.6 GB	2.6 GB	1.7 GB	379.6 MB
1730	e1/fe628b	6954092835290128886	PICARD_METRICS (mp631-SKNO1-PU1_R1)	COMPLETED	0	2020-11-08 02:39:22.094	6m 49s	2m 55s	106.8%	1.3 GB	39.3 GB	4.5 GB	676 KB
1575	20/a3cd12	1163403376486610175	PLOTPROFILE (mp138-MV411-H3K4me3_R1)	COMPLETED	0	2020-11-08 02:28:02.607	18m 14s	15m 10s	819.1%	3.6 GB	4.5 GB	3.7 GB	1.2 GB
1724	be/1e1118	15320054753475831987	PLOTFINGERPRINT (mp168-OCIAML2-PU1_R1 vs mp24-OCIAML2-INPUT_R1)	COMPLETED	0	2020-11-08 02:38:57.677	7m 25s	3m 44s	670.1%	1.8 GB	4.9 GB	88.8 GB	52.9 MB
1708	c7/a0f7d6	15865460917941578590	MACS2_ANNOTATE (db46-MV411-BRD4_R1 vs db48-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:37:51.435	8m 39s	4m 45s	100.0%	2.5 GB	2.5 GB	1.6 GB	369.8 MB
1666	98/4bcb5d	1964546484657894354	PRESEQ (mp14-D9-INPUT_R1)	COMPLETED	0	2020-11-08 02:33:57.457	12m 42s	9m 5s	100.1%	9.7 MB	243.6 MB	3.7 GB	482 KB
1714	b8/96e459	10069549941095254731	MACS2_ANNOTATE (mp728-MV411_DMSO-CEBPA_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:38:09.798	8m 32s	4m 21s	99.9%	2.5 GB	2.5 GB	1.6 GB	366.4 MB
1720	ee/afa89b	14604012207539991051	PLOTFINGERPRINT (mp776-P31FUJ-H3K27ac_R1 vs mp611-P31FUJ-INPUT_R1)	COMPLETED	0	2020-11-08 02:38:54.430	7m 48s	4m 5s	640.1%	1.7 GB	4.9 GB	96.7 GB	49.2 MB
1743	f3/3114ea	5058146097117067159	PLOTFINGERPRINT (db53-MV411-H3K9ac_R1 vs db54-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:39:50.196	6m 55s	3m 22s	739.8%	1.5 GB	4.8 GB	73.2 GB	40.5 MB
1596	de/6f2ecb	13097933650464316332	PHANTOMPEAKQUALTOOLS (mp612-PLB985-INPUT_R1)	COMPLETED	0	2020-11-08 02:29:13.027	17m 37s	14m 28s	69.8%	1.9 GB	2.3 GB	15.3 GB	13.3 GB
1583	35/1ae11f	5723475908682186735	PLOTPROFILE (mp610-HEL9217-INPUT_R1)	COMPLETED	0	2020-11-08 02:28:39.312	18m 20s	15m 29s	789.3%	3.5 GB	4.4 GB	3.6 GB	1.3 GB
1584	f9/c743db	5805183234474342724	PLOTPROFILE (mp430-MV411-IRF2BP2_R1)	COMPLETED	0	2020-11-08 02:28:43.628	18m 17s	15m 31s	804.3%	3.6 GB	4.5 GB	3.6 GB	1.3 GB
1622	0e/0fac4c	3537826770128175	PHANTOMPEAKQUALTOOLS (db33-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:30:14.848	16m 49s	13m 25s	70.9%	1.7 GB	2.1 GB	14.3 GB	12.6 GB
1662	e5/570503	12297388688112606166	MACS2 (mp777-MONOMAC1-H3K27ac_R1 vs mp609-MONOMAC1-INPUT_R1)	COMPLETED	0	2020-11-08 02:33:01.197	14m 5s	10m 25s	114.5%	1.6 GB	1.8 GB	12.8 GB	7.3 GB
1740	de/dbb47d	5333296178025977338	PICARD_METRICS (db54-MV411-INPUT_R1)	COMPLETED	0	2020-11-08 02:39:51.599	7m 20s	3m 17s	105.6%	1.5 GB	39.3 GB	5 GB	673.5 KB
1610	0b/bac96c	2417058454180774398	PLOTPROFILE (mp592-MONOMAC1-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:29:21.568	18m 4s	15m 17s	808.0%	3.6 GB	4.5 GB	3.8 GB	1.3 GB
1611	9a/a7378e	4788732883081275947	PLOTPROFILE (mp171-M6-PU1_R1)	COMPLETED	0	2020-11-08 02:29:22.814	18m 4s	15m 20s	797.9%	3.6 GB	4.5 GB	3.7 GB	1.3 GB
1664	30/7ffdbd	17083634741646297720	PLOTPROFILE (mp73-U937-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:33:11.136	14m 19s	11m 48s	857.9%	3.6 GB	4.5 GB	3.8 GB	1.3 GB
1668	2b/57e6f4	6364996522608073331	BIGWIG (mp759-SHI1-H3K27ac_R1)	COMPLETED	0	2020-11-08 02:33:58.964	13m 32s	10m 10s	128.6%	1.9 GB	1.9 GB	17.5 GB	11.3 GB
