MV411	chr17_GL000205v2_random
E1	E2	E3	E4	E5	E6	E7	E8
0	0	0.1637	0	0.0343	0.0365	0.7653	0.0003
0	0.0044	0.3888	0.0023	0.0247	0.0546	0.5244	0.0007
0	0.0108	0.3929	0.0159	0.0062	0.0066	0.5641	0.0034
0	0.0109	0.3957	0.0191	0.0028	0.0025	0.565	0.004
0	0.0099	0.4066	0.0199	0.003	0.0076	0.5489	0.0042
0	0.007	0.4124	0.0185	0.0056	0.0671	0.4855	0.004
0	0.0003	0.2628	0.0031	0.0096	0.7237	0	0.0004
0	0.0009	0.1953	0.006	0.0016	0.0614	0.7324	0.0024
0	0.0006	0.1291	0.0059	0.0004	0.0066	0.8549	0.0025
0	0.0003	0.0846	0.0055	0.0001	0.0017	0.9052	0.0025
0	0.0002	0.0559	0.0051	0.0001	0.001	0.9353	0.0024
0	0.0002	0.0375	0.0048	0	0.0008	0.9545	0.0023
0	0.0001	0.0257	0.0045	0	0.0007	0.9669	0.0022
0	0.0001	0.0181	0.0042	0	0.0006	0.975	0.0021
0	0.0001	0.0133	0.0039	0	0.0005	0.9803	0.002
0	0.0001	0.0102	0.0037	0	0.0005	0.9837	0.0019
0	0.0001	0.0082	0.0035	0	0.0004	0.9859	0.0018
0	0.0001	0.0071	0.0033	0	0.0004	0.9874	0.0017
0	0.0001	0.0064	0.0032	0	0.0004	0.9882	0.0017
0	0.0001	0.0062	0.0031	0	0.0004	0.9886	0.0016
0	0.0001	0.0064	0.0029	0	0.0004	0.9886	0.0016
0	0.0001	0.007	0.0028	0	0.0004	0.9881	0.0015
0	0.0001	0.0082	0.0027	0	0.0004	0.9871	0.0015
0	0.0001	0.0102	0.0026	0	0.0004	0.9853	0.0014
0	0.0001	0.0133	0.0025	0	0.0004	0.9823	0.0014
0	0.0001	0.0182	0.0024	0	0.0004	0.9774	0.0014
0	0.0001	0.026	0.0023	0	0.0005	0.9698	0.0013
0	0.0001	0.0381	0.0021	0	0.0005	0.9578	0.0013
0	0.0002	0.0568	0.0019	0	0.0009	0.9389	0.0013
0	0.0002	0.0859	0.0015	0.0001	0.0036	0.9074	0.0012
0	0.0001	0.1277	0.0006	0.0002	0.0364	0.8341	0.0008
0	0.0001	0.0845	0.0007	0.0001	0.004	0.9098	0.0008
0	0.0001	0.0557	0.0006	0	0.0011	0.9417	0.0008
0	0	0.0372	0.0006	0	0.0007	0.9608	0.0007
0	0	0.0253	0.0005	0	0.0006	0.9729	0.0007
0	0	0.0176	0.0005	0	0.0005	0.9808	0.0006
0	0	0.0127	0.0004	0	0.0004	0.9858	0.0006
0	0	0.0096	0.0004	0	0.0004	0.9891	0.0006
0	0	0.0076	0.0003	0	0.0004	0.9912	0.0005
0	0	0.0063	0.0003	0	0.0004	0.9925	0.0005
0	0	0.0054	0.0003	0	0.0004	0.9934	0.0005
0	0	0.0049	0.0003	0	0.0004	0.994	0.0005
0	0	0.0046	0.0002	0	0.0004	0.9944	0.0004
0	0	0.0043	0.0002	0	0.0003	0.9947	0.0004
0	0	0.0042	0.0002	0	0.0003	0.9949	0.0004
0	0	0.0041	0.0002	0	0.0003	0.995	0.0004
0	0	0.0041	0.0002	0	0.0003	0.995	0.0004
0	0	0.0041	0.0002	0	0.0003	0.9951	0.0003
0	0	0.0041	0.0002	0	0.0003	0.9951	0.0003
0	0	0.0041	0.0002	0	0.0003	0.9951	0.0003
0	0	0.0042	0.0002	0	0.0003	0.995	0.0003
0	0	0.0043	0.0002	0	0.0003	0.9949	0.0003
0	0	0.0045	0.0002	0	0.0003	0.9947	0.0003
0	0	0.0049	0.0002	0	0.0003	0.9943	0.0003
0	0	0.0054	0.0002	0	0.0004	0.9938	0.0003
0	0	0.0062	0.0002	0	0.0004	0.993	0.0003
0	0	0.0075	0.0002	0	0.0004	0.9916	0.0003
0	0	0.0096	0.0002	0	0.0004	0.9896	0.0003
