MV411	chrUn_KI270467v1
E1	E2	E3	E4	E5	E6	E7	E8
0	0	0.0053	0	0.146	0.0081	0.4	0.4405
0	0.1271	0.0056	0.0185	0.045	0.0021	0.3822	0.4194
0	0.224	0.0058	0.0221	0.0226	0.0017	0.347	0.3768
0	0.3691	0.0057	0.0203	0.026	0.0019	0.2794	0.2976
0	0.5957	0.0051	0.0123	0.0667	0.0018	0.1567	0.1617
0	0.6968	0.0043	0	0.2979	0.0009	0	0
0	0	0.0009	0	0.9943	0.0048	0	0
0	0.0575	0.0046	0	0.9378	0.0001	0	0
0	0.3713	0.0103	0.0145	0.5734	0.0225	0.007	0.001
0	0.2656	0.0088	0.0072	0.6373	0.072	0.009	0
0	0	0	0	0.8247	0.1753	0	0
0	0.1357	0.0244	0.2838	0.1465	0.0339	0.2464	0.1293
0.0001	0.1007	0.0214	0.3653	0.0349	0.0066	0.301	0.17
0.0001	0.0654	0.0166	0.3976	0.0126	0.002	0.3185	0.1872
0.0001	0.0441	0.0131	0.4123	0.0063	0.0011	0.3273	0.1957
0.0001	0.0331	0.0109	0.4184	0.0039	0.0008	0.3329	0.2
0.0001	0.0287	0.0096	0.4193	0.0028	0.0007	0.3367	0.2021
0.0001	0.0292	0.0092	0.4162	0.0025	0.0007	0.3392	0.2029
0.0001	0.0341	0.0095	0.4088	0.0033	0.0008	0.3407	0.2027
