MV411	chrUn_KI270517v1
E1	E2	E3	E4	E5	E6	E7	E8
0	0	0.0056	0	0.0015	0.0028	0.9205	0.0697
0	0.0004	0.0058	0.0007	0.0003	0.0006	0.9223	0.0699
0	0.0004	0.0062	0.001	0.0001	0.0004	0.9221	0.0699
0	0.0003	0.0071	0.0011	0	0.0004	0.9211	0.0699
0	0.0003	0.0085	0.0013	0	0.0004	0.9195	0.0699
0	0.0004	0.0109	0.0014	0	0.0005	0.9169	0.0699
0	0.0004	0.0147	0.0016	0	0.0005	0.9129	0.0699
0	0.0005	0.0207	0.0018	0	0.0005	0.9066	0.0699
0	0.0007	0.0299	0.002	0	0.0006	0.8969	0.0699
0	0.0011	0.0444	0.0022	0.0001	0.0007	0.8818	0.0698
0	0.0018	0.067	0.0024	0.0001	0.001	0.8581	0.0696
0	0.0028	0.1019	0.0026	0.0003	0.004	0.8192	0.0692
0	0.003	0.1527	0.0027	0.0014	0.0389	0.7333	0.0679
0	0.003	0.1154	0.0075	0.0005	0.0044	0.7987	0.0705
0	0.003	0.0908	0.0088	0.0003	0.0013	0.8251	0.0707
0	0.0035	0.0756	0.0094	0.0004	0.0012	0.8394	0.0705
