MV411	chr14_GL000225v1_random
E1	E2	E3	E4	E5	E6	E7	E8
0	0	0.0001	0	0.0044	0.0022	0.0124	0.981
0	0.0013	0	0.0004	0.0002	0.0001	0.0108	0.9872
0	0.0014	0.0001	0.0006	0.0001	0.0001	0.0109	0.9869
0	0.0016	0.0001	0.0008	0.0001	0.0001	0.011	0.9864
0	0.0021	0.0001	0.0009	0.0001	0.0001	0.011	0.9856
0	0.003	0.0002	0.0011	0.0001	0.0001	0.0111	0.9844
0	0.0047	0.0003	0.0013	0.0002	0.0001	0.011	0.9824
0	0.0079	0.0005	0.0014	0.0004	0.0001	0.0109	0.9789
0	0.0133	0.0007	0.0014	0.001	0.0004	0.0105	0.9727
0	0.0192	0.001	0.0013	0.0039	0.0036	0.0094	0.9616
0	0.0036	0.0003	0.001	0.0206	0.0413	0	0.9332
0	0.0066	0.0005	0.0037	0.0038	0.0038	0.0054	0.9763
0	0.0046	0.0003	0.0042	0.001	0.0004	0.0059	0.9836
0	0.003	0.0002	0.0043	0.0004	0.0001	0.006	0.986
0	0.0021	0.0002	0.0042	0.0002	0.0001	0.006	0.9873
0	0.0015	0.0001	0.0042	0.0001	0.0001	0.0059	0.988
0	0.0013	0.0001	0.0041	0.0001	0.0001	0.0058	0.9885
0	0.0011	0.0001	0.004	0.0001	0.0001	0.0057	0.9889
0	0.0011	0.0001	0.0039	0.0001	0.0001	0.0056	0.9892
0	0.001	0.0001	0.0039	0.0001	0.0001	0.0055	0.9894
0	0.001	0.0001	0.0038	0.0001	0.0001	0.0053	0.9897
0	0.0011	0.0001	0.0037	0.0001	0.0001	0.0051	0.9899
0	0.0012	0.0001	0.0036	0.0001	0.0001	0.0049	0.9901
0	0.0014	0.0001	0.0035	0.0001	0.0001	0.0046	0.9902
0	0.0019	0.0002	0.0034	0.0001	0.0001	0.0043	0.9902
0	0.0026	0.0002	0.0032	0.0001	0.0001	0.0039	0.9899
0	0.0037	0.0003	0.0028	0.0004	0.0004	0.0032	0.9892
0	0.0036	0.0001	0.0024	0.0018	0.004	0.0005	0.9875
0	0.0023	0	0.0027	0.0004	0.0004	0.0004	0.9937
0	0.0014	0	0.0027	0	0	0.0003	0.9955
0	0.0012	0	0.0029	0.0001	0	0.0004	0.9954
0	0.0011	0	0.003	0.0001	0	0.0004	0.9953
0	0.0011	0	0.0032	0.0001	0	0.0005	0.9951
0	0.0011	0	0.0034	0.0001	0	0.0005	0.9949
0	0.0012	0	0.0035	0.0001	0	0.0005	0.9946
0	0.0013	0	0.0037	0.0001	0	0.0006	0.9943
0	0.0016	0	0.0039	0.0001	0	0.0006	0.9938
0	0.0022	0	0.0041	0	0	0.0006	0.9931
0	0.0036	0.0001	0.0047	0.0001	0.0004	0.0025	0.9885
