MV411	chrUn_GL000224v1
E1	E2	E3	E4	E5	E6	E7	E8
0	0	0.0012	0	0.0087	0.0025	0.0276	0.96
0	0.0045	0.0016	0.0002	0.0025	0.0008	0.0249	0.9655
0	0.0062	0.002	0.0002	0.0018	0.002	0.0204	0.9673
0	0.0055	0.001	0.0001	0.0039	0.0187	0.0028	0.9679
0	0.0038	0.0004	0.0002	0.0009	0.0023	0.0022	0.9903
0	0.0021	0	0.0002	0.0003	0.0006	0.0012	0.9955
0	0.001	0	0.0002	0	0	0.0003	0.9985
0	0.0008	0	0.0002	0.0001	0	0.0003	0.9986
0	0.0007	0	0.0002	0	0	0.0003	0.9987
0	0.0007	0	0.0002	0	0	0.0002	0.9988
0	0.0007	0	0.0002	0	0	0.0002	0.9989
0	0.0007	0	0.0002	0	0	0.0002	0.9989
0	0.0007	0	0.0001	0	0	0.0002	0.9989
0	0.0007	0	0.0001	0	0	0.0002	0.9989
0	0.0007	0	0.0001	0	0	0.0001	0.9989
0	0.0008	0	0.0001	0	0	0.0001	0.9989
0	0.0011	0	0.0001	0	0	0.0001	0.9988
0	0.0023	0	0.0001	0.0001	0.0002	0.0001	0.9972
0	0.0026	0	0.0001	0.001	0.0017	0.0001	0.9944
0	0.0018	0	0.0003	0.0003	0.0002	0.0007	0.9967
0	0.0013	0	0.0004	0.0001	0.0001	0.0008	0.9973
0	0.001	0	0.0004	0.0001	0	0.0009	0.9976
0	0.0009	0	0.0004	0.0001	0	0.0009	0.9977
0	0.0008	0	0.0004	0.0001	0	0.001	0.9977
0	0.0007	0	0.0004	0	0	0.001	0.9977
0	0.0007	0	0.0005	0	0	0.001	0.9977
0	0.0007	0	0.0005	0	0	0.0011	0.9977
0	0.0007	0	0.0005	0	0	0.0011	0.9976
0	0.0007	0	0.0005	0	0	0.0011	0.9976
0	0.0007	0	0.0005	0	0	0.0011	0.9976
0	0.0007	0	0.0005	0	0	0.0012	0.9975
0	0.0007	0	0.0005	0	0	0.0012	0.9975
0	0.0008	0	0.0006	0	0	0.0012	0.9974
0	0.0008	0	0.0006	0	0	0.0012	0.9973
0	0.0009	0	0.0006	0	0	0.0011	0.9972
0	0.0011	0	0.0006	0.0001	0	0.0011	0.997
0	0.0015	0.0001	0.0006	0.0001	0	0.0011	0.9966
0	0.0022	0.0001	0.0006	0.0001	0	0.001	0.996
0	0.0031	0.0001	0.0006	0.0003	0.0002	0.0009	0.9948
0	0.0031	0.0001	0.0005	0.0015	0.0016	0.0006	0.9925
0	0.0022	0.0001	0.0007	0.0004	0.0002	0.0007	0.9957
0	0.0015	0.0001	0.0007	0.0002	0.0001	0.0007	0.9967
0	0.0011	0	0.0007	0.0001	0	0.0007	0.9972
0	0.0009	0	0.0007	0.0001	0	0.0007	0.9975
0	0.0008	0	0.0007	0.0001	0	0.0007	0.9977
0	0.0007	0	0.0007	0	0	0.0007	0.9978
0	0.0007	0	0.0007	0	0	0.0006	0.9979
0	0.0006	0	0.0007	0	0	0.0006	0.998
0	0.0005	0	0.0007	0	0	0.0006	0.9982
0	0.0008	0	0.0008	0	0.0001	0.0009	0.9974
0	0.001	0	0.0009	0	0.0001	0.0012	0.9968
0	0.0012	0.0001	0.001	0.0001	0.0001	0.0014	0.9961
0	0.0016	0.0001	0.0012	0.0001	0.0001	0.0017	0.9953
0	0.0022	0.0002	0.0014	0.0001	0.0001	0.0019	0.9942
0	0.0032	0.0003	0.0015	0.0002	0.0001	0.002	0.9927
0	0.0045	0.0004	0.0017	0.0005	0.0005	0.0021	0.9902
0	0.0043	0.0006	0.0018	0.0023	0.0042	0.0021	0.9847
0	0.0032	0.0005	0.0032	0.0006	0.0005	0.005	0.987
0	0.0023	0.0004	0.0038	0.0003	0.0001	0.0058	0.9874
0	0.0018	0.0003	0.0041	0.0002	0.0001	0.0062	0.9873
0	0.0015	0.0002	0.0044	0.0001	0.0001	0.0066	0.9871
0	0.0015	0.0001	0.0046	0.0001	0.0001	0.0069	0.9867
0	0.0016	0.0001	0.0048	0.0001	0.0001	0.0072	0.9861
0	0.002	0.0001	0.0049	0.0001	0.0001	0.0074	0.9854
