MV411	chrUn_GL000218v1
E1	E2	E3	E4	E5	E6	E7	E8
0.0181	0	0	0.9818	0.0001	0	0	0
0.0051	0.0007	0.0006	0.9936	0	0	0	0
0.0097	0.0011	0.0007	0.9884	0	0	0	0
0.0644	0.0015	0.0004	0.9336	0	0	0	0
0.008	0.001	0.0011	0.99	0	0	0	0
0.0016	0.0006	0.0011	0.9967	0	0	0	0
0.0009	0.0003	0.0011	0.9977	0	0	0	0
0.0008	0.0002	0.001	0.998	0	0	0	0
0.0007	0.0001	0.001	0.9981	0	0	0	0
0.0007	0.0001	0.0009	0.9982	0	0	0	0
0.0007	0.0001	0.0009	0.9983	0	0	0	0
0.0007	0.0001	0.0009	0.9983	0	0	0	0
0.0007	0.0001	0.0008	0.9984	0	0	0	0
0.0007	0.0001	0.0008	0.9984	0	0	0	0
0.0007	0.0001	0.0008	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0007	0.9986	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0008	0.9985	0	0	0	0
0.0007	0.0001	0.0008	0.9984	0	0	0	0
0.0007	0.0001	0.0008	0.9984	0	0	0	0
0.0007	0.0001	0.0009	0.9983	0	0	0	0
0.0007	0.0001	0.0009	0.9983	0	0	0	0
0.0007	0.0001	0.001	0.9982	0	0	0	0
0.0007	0.0001	0.001	0.9982	0	0	0	0
0.0007	0.0001	0.0011	0.9981	0	0	0	0
0.0007	0.0001	0.0011	0.998	0	0	0	0
0.0007	0.0001	0.0012	0.9979	0	0	0	0
0.0008	0.0001	0.0013	0.9978	0	0	0	0
0.0008	0.0002	0.0014	0.9976	0	0	0	0
0.0009	0.0003	0.0015	0.9973	0	0	0	0
0.0016	0.0006	0.0016	0.9963	0	0	0	0
0.0078	0.001	0.0016	0.9896	0	0	0	0
0.0633	0.0015	0.0011	0.9341	0	0	0	0
0.0078	0.001	0.002	0.9892	0	0	0	0
0.0016	0.0006	0.0021	0.9957	0	0	0	0
0.0009	0.0003	0.0021	0.9967	0	0	0	0
0.0008	0.0002	0.0021	0.9969	0	0	0	0
0.0008	0.0001	0.002	0.9971	0	0	0	0
0.0008	0.0001	0.002	0.9971	0	0	0	0
0.0008	0.0001	0.002	0.9972	0	0	0	0
0.0007	0.0001	0.0019	0.9972	0	0	0	0
0.0007	0.0001	0.0019	0.9972	0	0	0	0
0.0007	0.0001	0.0019	0.9972	0	0	0	0
0.0007	0.0001	0.0019	0.9972	0	0	0	0
0.0007	0.0001	0.0019	0.9972	0	0	0	0
0.0007	0.0001	0.002	0.9972	0	0	0	0
0.0008	0.0001	0.002	0.9971	0	0	0	0
0.0008	0.0001	0.002	0.9971	0	0	0	0
0.0008	0.0001	0.0021	0.997	0	0	0	0
0.0008	0.0002	0.0022	0.9968	0	0	0	0
0.0009	0.0003	0.0022	0.9966	0	0	0	0
0.0016	0.0006	0.0022	0.9956	0	0	0	0
0.0078	0.001	0.0022	0.9889	0	0	0	0
0.0634	0.0015	0.0014	0.9337	0	0	0	0
0.0078	0.001	0.0022	0.989	0	0	0	0
0.0016	0.0006	0.0022	0.9956	0	0	0	0
0.0009	0.0003	0.0021	0.9966	0	0	0	0
0.0008	0.0002	0.0021	0.9969	0	0	0	0
0.0008	0.0001	0.002	0.9971	0	0	0	0
0.0008	0.0001	0.0019	0.9972	0	0	0	0
0.0008	0.0001	0.0019	0.9973	0	0	0	0
0.0007	0.0001	0.0018	0.9973	0	0	0	0
0.0007	0.0001	0.0018	0.9974	0	0	0	0
0.0007	0.0001	0.0018	0.9974	0	0	0	0
0.0007	0.0001	0.0018	0.9974	0	0	0	0
0.0007	0.0001	0.0017	0.9974	0	0	0	0
0.0007	0.0001	0.0017	0.9974	0	0	0	0
0.0007	0.0001	0.0017	0.9974	0	0	0	0
0.0007	0.0001	0.0018	0.9974	0	0	0	0
0.0007	0.0001	0.0018	0.9974	0	0	0	0
0.0008	0.0001	0.0018	0.9973	0	0	0	0
0.0008	0.0001	0.0018	0.9973	0	0	0	0
0.0008	0.0002	0.0019	0.9971	0	0	0	0
0.0009	0.0003	0.0019	0.9969	0	0	0	0
0.0016	0.0006	0.0019	0.9959	0	0	0	0
0.0078	0.001	0.0019	0.9893	0	0	0	0
0.0632	0.0015	0.001	0.9343	0	0	0	0
0.0078	0.0009	0.0015	0.9897	0	0	0	0
0.0016	0.0005	0.0015	0.9963	0	0	0	0
0.0009	0.0003	0.0014	0.9974	0	0	0	0
0.0008	0.0002	0.0013	0.9977	0	0	0	0
0.0008	0.0001	0.0013	0.9978	0	0	0	0
0.0007	0.0001	0.0012	0.998	0	0	0	0
0.0007	0.0001	0.0011	0.9981	0	0	0	0
