MV411	chrUn_KI270747v1
E1	E2	E3	E4	E5	E6	E7	E8
0.0166	0	0	0.9833	0.0001	0	0	0
0.0026	0.0001	0.0013	0.996	0	0	0	0
0.001	0.0001	0.0017	0.9971	0	0	0	0
0.0008	0.0001	0.0021	0.997	0	0	0	0
0.0008	0.0001	0.0024	0.9967	0	0	0	0
0.0008	0.0001	0.0027	0.9963	0	0	0	0
0.0008	0.0001	0.0031	0.9959	0	0	0	0
0.0008	0.0002	0.0036	0.9954	0	0	0	0
0.0009	0.0002	0.004	0.9949	0	0	0	0
0.0009	0.0002	0.0046	0.9943	0	0	0	0
0.0009	0.0003	0.0051	0.9936	0	0	0	0
0.0009	0.0005	0.0058	0.9928	0	0	0	0
0.001	0.0007	0.0064	0.9918	0	0	0	0
0.0012	0.0012	0.0072	0.9903	0	0.0001	0	0
0.0024	0.0022	0.0079	0.9874	0	0.0001	0	0
0.0127	0.004	0.0086	0.9745	0	0.0001	0	0
0.1036	0.0069	0.0085	0.8808	0	0.0001	0	0
0.9137	0.0084	0.0016	0.0764	0	0	0	0
0.9992	0.0008	0	0	0	0	0	0
0.113	0.0028	0.0085	0.8756	0.0001	0	0	0
0.0136	0.0018	0.0088	0.9757	0	0	0	0
0.0024	0.001	0.0081	0.9883	0	0	0	0
0.0011	0.0006	0.0074	0.9908	0	0	0	0
0.0009	0.0004	0.0068	0.9919	0	0	0	0
0.0009	0.0003	0.0062	0.9926	0	0	0	0
0.0009	0.0002	0.0056	0.9933	0	0	0	0
0.0008	0.0002	0.0051	0.9939	0	0	0	0
0.0008	0.0001	0.0046	0.9944	0	0	0	0
0.0008	0.0001	0.0042	0.9948	0	0	0	0
0.0008	0.0001	0.0038	0.9952	0	0	0	0
0.0008	0.0001	0.0035	0.9956	0	0	0	0
0.0008	0.0001	0.0032	0.9959	0	0	0	0
0.0008	0.0001	0.0029	0.9962	0	0	0	0
0.0008	0.0001	0.0027	0.9965	0	0	0	0
0.0008	0.0001	0.0024	0.9967	0	0	0	0
0.0008	0.0001	0.0022	0.9969	0	0	0	0
0.0008	0.0001	0.002	0.9971	0	0	0	0
0.0008	0.0001	0.0019	0.9973	0	0	0	0
0.0008	0.0001	0.0017	0.9974	0	0	0	0
0.0008	0.0001	0.0016	0.9976	0	0	0	0
0.0008	0.0001	0.0015	0.9977	0	0	0	0
0.0008	0.0001	0.0013	0.9978	0	0	0	0
0.0007	0.0001	0.0012	0.9979	0	0	0	0
0.0007	0.0001	0.0012	0.998	0	0	0	0
0.0007	0.0001	0.0011	0.9981	0	0	0	0
0.0007	0.0001	0.001	0.9982	0	0	0	0
0.0007	0.0001	0.0009	0.9983	0	0	0	0
0.0007	0.0001	0.0009	0.9983	0	0	0	0
0.0007	0.0001	0.0008	0.9984	0	0	0	0
0.0007	0.0001	0.0008	0.9984	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9987	0	0	0	0
0.0007	0.0001	0.0005	0.9987	0	0	0	0
0.0007	0.0001	0.0005	0.9987	0	0	0	0
0.0007	0.0001	0.0005	0.9987	0	0	0	0
0.0007	0.0001	0.0005	0.9987	0	0	0	0
0.0007	0	0.0005	0.9988	0	0	0	0
0.0007	0	0.0004	0.9988	0	0	0	0
0.0007	0	0.0004	0.9988	0	0	0	0
0.0007	0	0.0004	0.9988	0	0	0	0
0.0007	0	0.0004	0.9988	0	0	0	0
0.0007	0	0.0004	0.9988	0	0	0	0
0.0007	0	0.0004	0.9988	0	0	0	0
0.0007	0	0.0004	0.9988	0	0	0	0
0.0007	0	0.0004	0.9989	0	0	0	0
0.0007	0	0.0004	0.9989	0	0	0	0
0.0007	0	0.0004	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
0.0007	0	0.0003	0.9989	0	0	0	0
