MV411	chr14_GL000194v1_random
E1	E2	E3	E4	E5	E6	E7	E8
0.0156	0	0	0.9843	0.0001	0	0	0
0.0024	0.0001	0.0004	0.9971	0	0	0	0
0.0009	0.0001	0.0005	0.9985	0	0	0	0
0.0008	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9984	0	0	0	0
0.0008	0.0002	0.0008	0.9982	0	0	0	0
0.0009	0.0003	0.0009	0.9979	0	0	0	0
0.0016	0.0005	0.001	0.9969	0	0	0	0
0.0078	0.0009	0.001	0.9903	0	0	0	0
0.0628	0.0014	0.0006	0.9352	0	0	0	0
0.0078	0.0009	0.0012	0.9902	0	0	0	0
0.0016	0.0005	0.0012	0.9967	0	0	0	0
0.0009	0.0003	0.0012	0.9977	0	0	0	0
0.0008	0.0002	0.0011	0.9979	0	0	0	0
0.0007	0.0001	0.001	0.9981	0	0	0	0
0.0007	0.0001	0.001	0.9982	0	0	0	0
0.0007	0.0001	0.0009	0.9982	0	0	0	0
0.0007	0.0001	0.0009	0.9983	0	0	0	0
0.0007	0.0001	0.0008	0.9984	0	0	0	0
0.0007	0.0001	0.0008	0.9984	0	0	0	0
0.0007	0.0001	0.0008	0.9984	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0006	0.9986	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0008	0.9984	0	0	0	0
0.0007	0.0001	0.0008	0.9984	0	0	0	0
0.0007	0.0001	0.0008	0.9984	0	0	0	0
0.0007	0.0001	0.0009	0.9983	0	0	0	0
0.0007	0.0001	0.0009	0.9983	0	0	0	0
0.0007	0.0001	0.001	0.9982	0	0	0	0
0.0007	0.0001	0.001	0.9981	0	0	0	0
0.0007	0.0001	0.0011	0.9981	0	0	0	0
0.0008	0.0001	0.0012	0.9979	0	0	0	0
0.0008	0.0002	0.0012	0.9978	0	0	0	0
0.0009	0.0003	0.0013	0.9975	0	0	0	0
0.0016	0.0005	0.0014	0.9965	0	0	0	0
0.0078	0.001	0.0014	0.9898	0	0	0	0
0.0631	0.0014	0.0008	0.9346	0	0	0	0
0.0078	0.0009	0.0015	0.9897	0	0	0	0
0.0016	0.0005	0.0016	0.9963	0	0	0	0
0.0009	0.0003	0.0016	0.9973	0	0	0	0
0.0008	0.0002	0.0015	0.9975	0	0	0	0
0.0008	0.0001	0.0014	0.9977	0	0	0	0
0.0007	0.0001	0.0014	0.9978	0	0	0	0
0.0007	0.0001	0.0013	0.9978	0	0	0	0
0.0007	0.0001	0.0013	0.9979	0	0	0	0
0.0007	0.0001	0.0012	0.9979	0	0	0	0
0.0007	0.0001	0.0012	0.998	0	0	0	0
0.0007	0.0001	0.0012	0.998	0	0	0	0
0.0007	0.0001	0.0012	0.998	0	0	0	0
0.0007	0.0001	0.0012	0.998	0	0	0	0
0.0007	0.0001	0.0012	0.998	0	0	0	0
0.0007	0.0001	0.0012	0.998	0	0	0	0
0.0007	0.0001	0.0012	0.998	0	0	0	0
0.0007	0.0001	0.0012	0.998	0	0	0	0
0.0007	0.0001	0.0012	0.998	0	0	0	0
0.0007	0.0001	0.0012	0.998	0	0	0	0
0.0007	0.0001	0.0012	0.9979	0	0	0	0
0.0007	0.0001	0.0013	0.9979	0	0	0	0
0.0007	0.0001	0.0013	0.9978	0	0	0	0
0.0007	0.0001	0.0014	0.9978	0	0	0	0
0.0007	0.0001	0.0014	0.9977	0	0	0	0
0.0008	0.0001	0.0015	0.9976	0	0	0	0
0.0008	0.0002	0.0016	0.9974	0	0	0	0
0.0009	0.0003	0.0017	0.9971	0	0	0	0
0.0016	0.0006	0.0017	0.9961	0	0	0	0
0.0078	0.001	0.0017	0.9895	0	0	0	0
0.0632	0.0015	0.0011	0.9342	0	0	0	0
0.0078	0.001	0.0018	0.9894	0	0	0	0
0.0016	0.0006	0.0019	0.996	0	0	0	0
0.0009	0.0003	0.0019	0.9969	0	0	0	0
0.0008	0.0002	0.0018	0.9972	0	0	0	0
0.0008	0.0001	0.0017	0.9974	0	0	0	0
0.0008	0.0001	0.0017	0.9975	0	0	0	0
0.0007	0.0001	0.0016	0.9975	0	0	0	0
0.0007	0.0001	0.0016	0.9976	0	0	0	0
0.0007	0.0001	0.0016	0.9976	0	0	0	0
0.0007	0.0001	0.0015	0.9976	0	0	0	0
0.0007	0.0001	0.0015	0.9977	0	0	0	0
0.0007	0.0001	0.0015	0.9977	0	0	0	0
0.0007	0.0001	0.0015	0.9977	0	0	0	0
0.0007	0.0001	0.0015	0.9977	0	0	0	0
0.0007	0.0001	0.0015	0.9977	0	0	0	0
0.0007	0.0001	0.0015	0.9976	0	0	0	0
0.0007	0.0001	0.0016	0.9976	0	0	0	0
0.0007	0.0001	0.0016	0.9975	0	0	0	0
0.0008	0.0001	0.0017	0.9974	0	0	0	0
0.0008	0.0002	0.0017	0.9973	0	0	0	0
0.0009	0.0003	0.0017	0.9971	0	0	0	0
0.0016	0.0006	0.0018	0.9961	0	0	0	0
0.0078	0.001	0.0017	0.9895	0	0	0	0
0.0631	0.0014	0.0009	0.9345	0	0	0	0
0.0078	0.0009	0.0015	0.9898	0	0	0	0
0.0016	0.0005	0.0015	0.9964	0	0	0	0
0.0009	0.0003	0.0014	0.9974	0	0	0	0
0.0008	0.0002	0.0013	0.9977	0	0	0	0
0.0008	0.0001	0.0012	0.9979	0	0	0	0
0.0007	0.0001	0.0011	0.998	0	0	0	0
0.0007	0.0001	0.001	0.9981	0	0	0	0
0.0007	0.0001	0.001	0.9982	0	0	0	0
0.0007	0.0001	0.0009	0.9983	0	0	0	0
0.0007	0.0001	0.0008	0.9984	0	0	0	0
0.0007	0.0001	0.0008	0.9984	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
0.0007	0.0001	0.0007	0.9985	0	0	0	0
