mr492-MV411-DMSO-r1,13556115
mr493-MV411-DMSO-r2,22746701
mr494-MV411-DMSO-r3,9708210
mr495-MV411-DMSO-r4,11051739
mr496-MV411-DMSO-r5,12868553
mr497-MV411-Naphthol-r1,19971825
mr498-MV411-Naphthol-r2,18985741
mr499-MV411-Naphthol-r3,20633925
mr500-MV411-Naphthol-r4,17939831
mr501-MV411-Naphthol-r5,18097905
mr502-MV411-Plumbagin-r1,21528261
mr503-MV411-Plumbagin-r2,10814408
mr504-MV411-Plumbagin-r3,22578908
mr505-MV411-Plumbagin-r4,18192902
mr506-MV411-Plumbagin-r5,17952425
mr507-MV411-Celastrol-r1,11227568
mr508-MV411-Celastrol-r2,71425351
mr509-MV411-Celastrol-r3,50080677
mr510-MV411-Celastrol-r4,49842145
mr511-MV411-Celastrol-r5,43616151
mr512-MV411-TM1-001-r1,44003069
mr513-MV411-TM1-001-r2,68984495
mr514-MV411-TM1-001-r3,23157637
mr515-MV411-TM1-001-r4,43354849
mr516-MV411-TM1-001-r5,156425844
mr517-MV411-Tretinoin-r1,54228604
mr518-MV411-Tretinoin-r2,161165019
mr519-MV411-Tretinoin-r3,41666872
mr520-MV411-Tretinoin-r4,295655560
mr521-MV411-Tretinoin-r5,49024551
